,STATE,STATEFP,COUNTYFP,COUNTYNAME,COUSUBFP,COUSUBNS,COUSUBNAME,CLASSFP,FUNCSTAT,PENN_DOT_MUNI_ID,POPULATION,BIKE_TO_WORK_EST,BIKE_TO_WORK_MARG,WALK_TO_WORK_EST,WALK_TO_WORK_MARG,DRIVE_SOLO_TO_WORK_EST,DRIVE_SOLO_TO_WORK_MARG,CARPOOL_TO_WORK_EST,CARPOOL_TO_WORK_MARG,PUBTRANS_TO_WORK_EST,PUBTRANS_TO_WORK_MARG,AUTOMOBILE_COUNT,BICYCLE_BY_AUTO_COUNT,BICYCLE_DEATH_BY_AUTO_COUNT,BICYCLE_SUSP_SERIOUS_INJ_BY_AUTO_COUNT,PED_BY_AUTO_COUNT,PED_DEATH_BY_AUTO_COUNT,PED_SUSP_SERIOUS_INJ_BY_AUTO_COUNT,BICYCLE_SOLO_COUNT,BICYCLE_DEATH_SOLO_COUNT,BICYCLE_SUSP_SERIOUS_INJ_SOLO_COUNT,PED_SOLO_COUNT,PED_DEATH_SOLO_COUNT,PED_SUSP_SERIOUS_INJ_SOLO_COUNT,TOTAL_BICYCLE_BY_AUTO_COUNT,TOTAL_PED_BY_AUTO_COUNT,TOTAL_BICYCLE_SOLO_COUNT,TOTAL_PED_SOLO_COUNT
1160,PA,42,007,BEAVER COUNTY,58375,01215882,PATTERSON TOWNSHIP,T1,A,4104,3108,0,11,0,11,1018,185,175,86,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
1161,PA,42,007,BEAVER COUNTY,32680,01214878,HARMONY TOWNSHIP,T1,A,4102,3170,0,11,0,11,1415,200,310,120,26,24,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
1162,PA,42,007,BEAVER COUNTY,35640,01215875,HOPEWELL TOWNSHIP,T1,A,4103,13381,0,18,21,27,5544,365,471,154,117,80,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
1163,PA,42,007,BEAVER COUNTY,36776,01215876,INDEPENDENCE TOWNSHIP,T1,A,4209,2360,0,11,10,14,905,164,156,98,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
1164,PA,42,007,BEAVER COUNTY,47432,01215878,MARION TOWNSHIP,T1,A,4210,713,0,11,5,7,241,60,26,21,2,3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,0.0,0.0,,
1165,PA,42,007,BEAVER COUNTY,49184,01214883,MIDLAND BOROUGH,C5,F,4421,2661,0,11,98,84,776,212,154,89,48,46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
1166,PA,42,007,BEAVER COUNTY,50320,01214884,MONACA BOROUGH,C5,F,4422,5622,0,16,63,35,2220,199,178,79,8,13,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,PA,42,007,BEAVER COUNTY,53288,01214885,NEW BRIGHTON BOROUGH,C5,F,4423,5743,0,16,91,60,1906,287,216,107,104,81,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1168,PA,42,007,BEAVER COUNTY,54072,01215879,NEW SEWICKLEY TOWNSHIP,T1,A,4211,7172,0,16,13,21,2216,264,238,112,8,14,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1169,PA,42,007,BEAVER COUNTY,55400,01215880,NORTH SEWICKLEY TOWNSHIP,T1,A,4212,5487,0,16,46,49,2270,295,186,138,24,37,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1170,PA,42,029,CHESTER COUNTY,21192,01216151,EAST GOSHEN TOWNSHIP,T1,A,15208,18356,0,18,128,93,6857,559,481,215,131,77,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
1171,PA,42,055,FRANKLIN COUNTY,25176,01216460,FANNETT TOWNSHIP,T1,A,28202,2178,0,11,5,7,734,151,209,58,5,7,,,,,,,,0.0,0.0,0.0,2.0,1.0,0.0,,,0.0,1.0
1172,PA,42,055,FRANKLIN COUNTY,30896,01215244,GREENCASTLE BOROUGH,C5,F,28402,4199,0,11,72,56,1563,207,84,70,1,5,6.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1173,PA,42,055,FRANKLIN COUNTY,30944,01216461,GREENE TOWNSHIP,T1,A,28203,18242,0,18,76,64,7061,528,956,335,8,11,9.0,1.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,0.0,3.0
1174,PA,42,055,FRANKLIN COUNTY,31720,01216462,GUILFORD TOWNSHIP,T1,A,28204,14706,0,18,90,79,5137,554,808,360,52,56,6.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,3.0
1175,PA,42,055,FRANKLIN COUNTY,32152,01216463,HAMILTON TOWNSHIP,T1,A,28205,11270,0,18,46,44,4734,468,523,283,0,18,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0
1176,PA,42,055,FRANKLIN COUNTY,59600,01216468,PETERS TOWNSHIP,T1,A,28210,4438,0,11,39,43,1592,293,189,119,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,PA,42,055,FRANKLIN COUNTY,67400,01216470,ST. THOMAS TOWNSHIP,T1,A,28212,5894,0,16,108,129,2149,313,422,201,2,5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1178,PA,42,055,FRANKLIN COUNTY,70352,01217325,SHIPPENSBURG BOROUGH,C5,F,28409,1320,0,11,0,11,726,324,84,82,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
1179,PA,42,055,FRANKLIN COUNTY,81240,01216473,WASHINGTON TOWNSHIP,T1,A,28215,14788,0,18,106,74,5871,420,421,146,11,16,3.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1180,PA,42,055,FRANKLIN COUNTY,81824,01215248,WAYNESBORO BOROUGH,C5,F,28406,10871,0,18,190,107,4245,370,500,198,0,18,13.0,2.0,0.0,0.0,11.0,0.0,1.0,5.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,0.0,2.0
1181,PA,42,053,FOREST COUNTY,76864,01216458,TIONESTA TOWNSHIP,T1,A,27208,567,0,11,1,2,163,53,12,10,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1182,PA,42,053,FOREST COUNTY,39760,01216457,KINGSLEY TOWNSHIP,T1,A,27207,167,0,11,1,3,61,25,6,7,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1183,PA,42,051,FAYETTE COUNTY,72544,01216444,SOUTH UNION TOWNSHIP,T1,A,26218,10842,0,18,22,25,3908,414,485,243,4,8,7.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,PA,42,053,FOREST COUNTY,32704,01216453,HARMONY TOWNSHIP,T1,A,27203,629,0,11,8,9,226,90,18,15,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,PA,42,053,FOREST COUNTY,34240,01216454,HICKORY TOWNSHIP,T1,A,27204,316,0,11,6,9,102,37,6,7,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1186,PA,42,057,FULTON COUNTY,03704,01216474,AYR TOWNSHIP,T1,A,29201,2040,0,11,33,30,689,113,110,59,0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1187,PA,42,057,FULTON COUNTY,06032,01216476,BETHEL TOWNSHIP,T1,A,29203,1504,0,11,5,6,558,88,95,48,0,11,,,,,,,,0.0,0.0,0.0,2.0,0.0,1.0,,,0.0,1.0
1188,PA,42,059,GREENE COUNTY,50400,01216494,MONONGAHELA TOWNSHIP,T1,A,30212,1600,0,11,5,7,493,116,55,49,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1189,PA,42,059,GREENE COUNTY,51064,01215256,MORRIS TOWNSHIP,T1,A,30214,695,0,11,6,7,274,74,29,18,0,11,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,0.0,1.0,,
1190,PA,42,059,GREENE COUNTY,59472,01215257,PERRY TOWNSHIP,T1,A,30215,1306,0,11,0,11,495,119,84,41,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1191,PA,42,059,GREENE COUNTY,64512,01215259,RICHHILL TOWNSHIP,T1,A,30216,809,0,11,0,11,247,72,10,11,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1192,PA,42,059,GREENE COUNTY,27408,01216487,FRANKLIN TOWNSHIP,T1,A,30205,7038,0,16,12,19,1742,238,197,99,9,14,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,PA,42,057,FULTON COUNTY,20112,01216478,DUBLIN TOWNSHIP,T1,A,29205,1159,0,11,0,11,446,87,27,17,0,11,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,1.0
1194,PA,42,057,FULTON COUNTY,46000,01215249,MCCONNELLSBURG BOROUGH,C5,F,29401,1060,0,11,19,14,290,71,37,23,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
1195,PA,42,057,FULTON COUNTY,76176,01216480,TAYLOR TOWNSHIP,T1,A,29207,1105,0,11,3,6,442,92,61,23,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
1196,PA,42,057,FULTON COUNTY,76984,01216482,TODD TOWNSHIP,T1,A,29209,1865,0,11,19,22,715,120,149,71,0,11,2.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,
1197,PA,42,059,GREENE COUNTY,13896,01215253,CLARKSVILLE BOROUGH,C5,F,30402,169,0,11,3,4,43,32,14,19,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1198,PA,42,059,GREENE COUNTY,17648,01216485,CUMBERLAND TOWNSHIP,T1,A,30203,6418,0,16,26,37,2070,338,18,25,0,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
1199,PA,42,051,FAYETTE COUNTY,67640,01216443,SALTLICK TOWNSHIP,T1,A,26217,3089,0,11,0,11,1091,188,133,104,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1200,PA,42,051,FAYETTE COUNTY,63904,01216442,REDSTONE TOWNSHIP,T1,A,26216,5126,0,16,8,13,1485,249,111,73,23,39,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1201,PA,42,049,ERIE COUNTY,29232,01215212,GIRARD BOROUGH,C5,F,25407,2998,0,11,59,60,1359,164,132,99,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
1202,PA,42,049,ERIE COUNTY,29240,01216413,GIRARD TOWNSHIP,T1,A,25207,4903,0,11,0,11,1798,400,250,143,0,11,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1203,PA,42,049,ERIE COUNTY,30936,01216414,GREENE TOWNSHIP,T1,A,25208,4508,0,11,18,20,1628,219,189,80,1,3,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1204,PA,42,049,ERIE COUNTY,31008,01216415,GREENFIELD TOWNSHIP,T1,A,25209,2043,0,11,7,11,801,140,72,33,0,11,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1205,PA,42,049,ERIE COUNTY,42208,01216418,LEBOEUF TOWNSHIP,T1,A,25211,1593,0,11,12,12,621,125,74,38,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1206,PA,42,049,ERIE COUNTY,46216,01215214,MCKEAN BOROUGH,C5,F,25409,504,0,11,8,12,190,57,27,21,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1207,PA,42,049,ERIE COUNTY,54952,01215216,NORTH EAST BOROUGH,C5,F,25411,4134,0,11,87,50,1300,250,194,84,0,11,5.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0
1208,PA,42,049,ERIE COUNTY,75208,01216423,SUMMIT TOWNSHIP,T1,A,25216,7300,0,16,9,17,3076,335,275,194,0,16,4.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,3.0
1209,PA,42,049,ERIE COUNTY,78312,01216424,UNION TOWNSHIP,T1,A,25217,1560,0,11,12,13,589,110,51,23,1,2,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1210,PA,42,049,ERIE COUNTY,24864,01216411,FAIRVIEW TOWNSHIP,T1,A,25205,11029,0,18,0,18,3919,299,285,113,24,32,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1211,PA,42,047,ELK COUNTY,27088,01216399,FOX TOWNSHIP,T1,A,24203,3577,0,11,0,11,1873,180,106,66,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,PA,42,047,ELK COUNTY,37760,01216402,JAY TOWNSHIP,T1,A,24206,2350,0,11,0,11,1035,170,56,37,0,11,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1213,PA,42,047,ELK COUNTY,38248,01215201,JOHNSONBURG BOROUGH,C5,F,24401,2282,0,11,72,74,783,117,113,53,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
1214,PA,42,047,ELK COUNTY,64784,01215202,RIDGWAY BOROUGH,C5,F,24402,4036,0,11,154,79,1312,189,243,127,33,42,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1215,PA,42,049,ERIE COUNTY,15736,01216409,CONNEAUT TOWNSHIP,T1,A,25203,4530,0,11,4,7,724,147,108,54,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1216,PA,42,049,ERIE COUNTY,78448,01215218,UNION CITY BOROUGH,C5,F,25413,2976,0,11,104,98,816,187,190,94,0,11,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1217,PA,42,049,ERIE COUNTY,79928,01216425,VENANGO TOWNSHIP,T1,A,25218,2421,0,11,41,31,696,77,208,144,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
1218,PA,42,049,ERIE COUNTY,81224,01216426,WASHINGTON TOWNSHIP,T1,A,25219,4406,0,11,49,62,1943,291,44,39,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0
1219,PA,42,051,FAYETTE COUNTY,48000,01215232,MASONTOWN BOROUGH,C5,F,26409,3290,0,11,66,57,899,250,118,83,0,11,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
1220,PA,42,051,FAYETTE COUNTY,28856,01216435,GERMAN TOWNSHIP,T1,A,26207,4709,0,11,0,11,2023,379,114,139,37,41,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,
1221,PA,42,051,FAYETTE COUNTY,37872,01216437,JEFFERSON TOWNSHIP,T1,A,26209,1853,0,11,7,12,730,147,17,17,0,11,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0
1222,PA,42,051,FAYETTE COUNTY,45560,01216438,LUZERNE TOWNSHIP,T1,A,26211,5688,0,16,0,16,1093,292,65,69,2,5,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1223,PA,42,051,FAYETTE COUNTY,48616,01216439,MENALLEN TOWNSHIP,T1,A,26212,4104,0,11,43,51,1202,204,109,105,0,11,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
1224,PA,42,051,FAYETTE COUNTY,54392,01216440,NICHOLSON TOWNSHIP,T1,A,26213,1508,0,11,0,11,626,145,33,21,3,5,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1225,PA,42,051,FAYETTE COUNTY,56408,01215234,OHIOPYLE BOROUGH,C5,F,26411,41,0,11,7,7,12,14,0,11,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1226,PA,42,051,FAYETTE COUNTY,59464,01729684,PERRY TOWNSHIP,T1,A,26215,2375,0,11,0,11,865,191,126,68,0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1227,PA,42,051,FAYETTE COUNTY,61864,01215236,POINT MARION BOROUGH,C5,F,26413,1191,0,11,19,23,540,141,66,70,2,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
1228,PA,42,051,FAYETTE COUNTY,25456,01215229,FAYETTE CITY BOROUGH,C5,F,26407,369,0,11,12,13,154,67,26,25,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
1229,PA,42,049,ERIE COUNTY,81456,01215219,WATERFORD BOROUGH,C5,F,25414,1157,0,11,23,17,452,130,38,25,7,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,PA,42,049,ERIE COUNTY,81472,01216427,WATERFORD TOWNSHIP,T1,A,25220,3924,0,11,19,21,1751,264,226,126,0,11,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1231,PA,42,049,ERIE COUNTY,82344,01215221,WESLEYVILLE BOROUGH,C5,F,25416,3238,0,11,108,98,1137,148,231,111,26,38,,,,,,,,0.0,0.0,0.0,5.0,0.0,1.0,,,0.0,1.0
1232,PA,42,051,FAYETTE COUNTY,09432,01215223,BROWNSVILLE BOROUGH,C5,F,26402,2462,0,11,42,39,636,149,226,88,22,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
1233,PA,42,051,FAYETTE COUNTY,10152,01216430,BULLSKIN TOWNSHIP,T1,A,26202,6733,0,16,10,18,2432,246,148,81,10,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
1234,PA,42,051,FAYETTE COUNTY,15776,01215224,CONNELLSVILLE CITY,C5,F,26301,7092,0,16,173,115,2533,269,259,113,2,5,13.0,5.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
1235,PA,42,051,FAYETTE COUNTY,15784,01216431,CONNELLSVILLE TOWNSHIP,T1,A,26203,2268,0,11,7,10,725,148,116,54,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1236,PA,42,051,FAYETTE COUNTY,20224,01216432,DUNBAR TOWNSHIP,T1,A,26204,6707,0,16,82,59,2595,290,161,77,0,16,5.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,3.0
1237,PA,42,059,GREENE COUNTY,81832,01215263,WAYNESBURG BOROUGH,C5,F,30406,4007,0,11,278,114,1084,202,100,71,0,11,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1238,PA,42,029,CHESTER COUNTY,21480,01216152,EAST MARLBOROUGH TOWNSHIP,T1,A,15209,7331,0,16,97,62,2629,299,20,20,32,39,2.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,
1239,PA,42,065,JEFFERSON COUNTY,60368,01216567,PINE CREEK TOWNSHIP,T1,A,33213,1386,0,11,19,15,463,90,51,22,6,9,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1240,PA,42,065,JEFFERSON COUNTY,61920,01216568,POLK TOWNSHIP,T1,A,33214,364,0,11,6,7,95,47,11,12,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
1241,PA,42,065,JEFFERSON COUNTY,64376,01215302,REYNOLDSVILLE BOROUGH,C5,F,33407,2568,0,11,39,30,851,188,70,45,9,13,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1242,PA,42,065,JEFFERSON COUNTY,09224,01215299,BROOKVILLE BOROUGH,C5,F,33403,3982,0,11,105,53,1528,131,179,75,11,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1243,PA,42,065,JEFFERSON COUNTY,08960,01215298,BROCKWAY BOROUGH,C5,F,33402,2100,0,11,43,27,803,179,84,41,0,11,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,PA,42,065,JEFFERSON COUNTY,28592,01216560,GASKILL TOWNSHIP,T1,A,33206,770,0,11,6,9,194,41,39,34,5,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1245,PA,42,067,JUNIATA COUNTY,25440,01216580,FAYETTE TOWNSHIP,T1,A,34203,3349,0,11,23,32,1067,241,162,131,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
1246,PA,42,069,LACKAWANNA COUNTY,25560,01216597,FELL TOWNSHIP,T1,A,35207,2180,0,11,14,18,907,300,65,40,13,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
1247,PA,42,069,LACKAWANNA COUNTY,13880,01215317,CLARKS SUMMIT BOROUGH,C5,F,35404,5122,0,16,70,82,2006,314,217,141,0,16,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,,,,,0.0,0.0,,
1248,PA,42,069,LACKAWANNA COUNTY,14256,01216594,CLIFTON TOWNSHIP,T1,A,35204,1288,0,11,0,11,571,231,10,9,0,11,2.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,0.0,0.0,,
1249,PA,42,069,LACKAWANNA COUNTY,19160,01215319,DICKSON CITY BOROUGH,C5,F,35406,6047,0,16,18,19,2203,238,433,212,7,11,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,PA,42,069,LACKAWANNA COUNTY,20352,01215320,DUNMORE BOROUGH,C5,F,35407,14009,0,18,169,67,5539,489,564,191,30,56,7.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0
1251,PA,42,069,LACKAWANNA COUNTY,11240,01216593,CARBONDALE TOWNSHIP,T1,A,35203,972,0,11,14,18,402,66,47,28,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
1252,PA,42,069,LACKAWANNA COUNTY,31016,01216599,GREENFIELD TOWNSHIP,T1,A,35209,2787,0,11,14,21,1241,297,67,45,0,11,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1253,PA,42,069,LACKAWANNA COUNTY,37896,01216600,JEFFERSON TOWNSHIP,T1,A,35210,3771,0,11,0,11,1505,218,174,148,0,11,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,0.0,0.0,,
1254,PA,42,069,LACKAWANNA COUNTY,38096,01215321,JERMYN BOROUGH,C5,F,35408,2086,0,11,16,16,761,167,76,38,1,4,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1255,PA,42,069,LACKAWANNA COUNTY,38160,01215322,JESSUP BOROUGH,C5,F,35417,4543,0,11,8,14,1621,361,223,122,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,PA,42,069,LACKAWANNA COUNTY,46480,01216603,MADISON TOWNSHIP,T1,A,35213,2697,0,11,5,7,1055,205,146,69,19,28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
1257,PA,42,069,LACKAWANNA COUNTY,13864,01215316,CLARKS GREEN BOROUGH,C5,F,35403,1516,0,11,4,7,589,150,54,32,15,22,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
1258,PA,42,069,LACKAWANNA COUNTY,11232,01215315,CARBONDALE CITY,C5,F,35301,8828,0,16,286,150,2774,332,241,94,4,8,15.0,1.0,0.0,1.0,13.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,3.0,0.0,2.0
1259,PA,42,067,JUNIATA COUNTY,49392,01216584,MILFORD TOWNSHIP,T1,A,34207,2275,0,11,9,9,852,186,172,72,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,PA,42,067,JUNIATA COUNTY,50480,01216585,MONROE TOWNSHIP,T1,A,34208,1847,0,11,29,34,771,143,63,44,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1261,PA,42,069,LACKAWANNA COUNTY,06928,01215314,BLAKELY BOROUGH,C5,F,35402,6640,0,16,31,52,2026,357,369,264,72,76,7.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1262,PA,42,067,JUNIATA COUNTY,77952,01216589,TUSCARORA TOWNSHIP,T1,A,34212,1125,0,11,9,17,346,61,27,13,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
